customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
6549-YMFAW,Male,1.0064567800679345,No,No,8.153726913844014,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,19.31791225256368,5037.55,Yes
4950-HKQTE,Female,0.0,Yes,No,19.977071123902594,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,27.57693181318806,760.05,No
6786-OBWQR,Female,0.0,No,No,4.959298595185702,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),81.63133335843008,280,Yes
2684-EIWEO,Female,1.078473967428804,Yes,Yes,32.78694146138878,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.43428900612214,1348.9,Yes
2753-JMMCV,Male,0.0,No,No,65.66200786692056,No,No,No,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),76.16713170631108,5426.85,No
6439-GTPCA,Male,0.0,Yes,Yes,42.407093650796234,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),79.35130926184485,326.8,Yes
6621-YOBKI,Male,0.0,No,Yes,4.620739088092418,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.57730561730291,4473.45,Yes
1216-JWVUX,Female,0.0,Yes,No,25.194007399585427,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),73.61637821534389,4613.95,Yes
7564-GHCVB,Male,0.0,Yes,No,73.76106081692785,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.46753636529367,4730.9,Yes
1173-NOEYG,Female,0.0,Yes,Yes,26.002126232966624,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.39356727626539,3973.2,No
7595-EHCDL,Female,0.0,Yes,No,33.30509071951935,No,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.45493204929961,78.8,Yes
6647-ZEDXT,Female,0.0,Yes,No,28.38370033602122,No,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,119.7834150546459,2248.05,Yes
2521-NPUZR,Male,0.0,No,No,63.93380191982615,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),110.75104259199973,1121.05,No
1307-TVUFB,Female,1.0706121448622432,No,Yes,44.35056485268892,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),79.63151356040238,903.7,No
7503-MIOGA,Female,0.987052734819235,No,Yes,71.05125852254753,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),85.06417347210049,1625.65,No
4381-MHQDC,Male,0.0,Yes,Yes,44.30147364301131,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),67.04522984439093,5333.35,Yes
6923-JHPMP,Female,0.0,Yes,No,2.0280705248688773,No,Yes,No,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,81.51579864500609,323.45,No
5138-WVKYJ,Female,0.0,Yes,No,9.249158362235992,No,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),94.2309609866084,852.7,Yes
4018-PPNDW,Male,0.0,Yes,No,62.55724973533231,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Two year,No,Mailed check,22.493750192464226,1639.3,Yes
1635-FJFCC,Male,0.0,Yes,No,4.761374571109379,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),43.486484340939136,1165.6,Yes
2499-AJYUA,Male,0.9006828372282625,Yes,No,78.75137704597022,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),111.71737404082003,3186.65,No
6919-ELBGL,Female,1.0957758880476198,Yes,Yes,71.48983667978342,No,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),108.98389181424416,4492.9,No
3966-HRMZA,Female,0.9524676861003909,Yes,Yes,3.0841083640590403,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,No,Credit card (automatic),67.58887799853551,75.05,Yes
6425-JWTDV,Female,0.0,Yes,No,51.13761513159541,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),17.79736127727361,1356.7,No
8405-IGQFX,Male,0.0,No,Yes,59.74638371061927,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,86.37160434555898,86.35,Yes
8224-IVVPA,Female,0.0,No,No,28.66284084786793,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),54.02122818632033,70.4,No
9477-LGWQI,Female,0.0,Yes,Yes,64.34464370688411,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.24833719351406,1709.1,Yes
1410-RSCMR,Female,0.0,Yes,No,7.079864943946975,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,65.00739280788733,4525.8,No
3115-CZMZD,Female,0.0,No,No,0.0,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.528704543547917,198.1,Yes
0139-IVFJG,Male,0.0,No,No,1.8172168909087203,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,98.40691195473495,663.05,No
6683-VLCTZ,Male,1.0187600830490942,No,No,18.772089036602328,No,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,107.28708143632778,113.55,Yes
5730-DBDSI,Male,0.0,No,No,69.49119275831387,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.221495142764066,970.4,Yes
0030-FNXPP,Male,0.0,Yes,No,3.271035368511972,Yes,Yes,No,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),19.396617910266034,359.4,Yes
2189-WWOEW,Male,0.0,Yes,No,14.106771311292276,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.16785229405109,370.5,Yes
5684-FJVYR,Male,0.0,Yes,No,77.09523056660093,No,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,97.48053487935721,593.05,No
4013-GUXND,Female,0.0,Yes,Yes,1.0833116321752798,No,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),21.24507942796498,625.05,No
1894-IGFSG,Female,0.0,Yes,No,23.307989015122658,No,No phone service,DSL,No internet service,No,Yes,No,No,Yes,Two year,Yes,Mailed check,87.0992478305058,3574.5,No
7379-POKDZ,Male,0.0,Yes,Yes,3.0559290002977733,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),63.40947751271462,1451.9,No
1266-NZYUI,Male,0.0,Yes,Yes,73.58788770726531,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.79434297804078,310.6,No
7969-FFOWG,Female,0.0,Yes,No,61.135221612698366,No,No phone service,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),21.08879762399557,749.25,No
4718-DHSMV,Female,0.0,No,Yes,10.258686969920314,No,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.477375513299286,3674.95,Yes
5175-WLYXL,Female,0.0,No,Yes,21.28856267708215,No,Yes,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),81.02155740208288,73.45,No
7817-OMJNA,Male,0.0,No,No,14.664334350892549,No,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,19.58325553520806,321.4,Yes
8728-SKJLR,Male,0.0,Yes,No,41.91998084615831,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,78.5284440169712,4136.4,Yes
3137-NYQQI,Female,0.0,Yes,No,17.79507348372825,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,67.60442562689708,2789.7,Yes
7706-DZNKK,Female,0.0,Yes,No,11.875680064165902,No,No,No,No internet service,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),19.33574035005402,5885.4,Yes
0236-HFWSV,Male,0.0,No,No,14.58477921421901,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),100.64637307756537,442.45,No
3900-AQPHZ,Male,0.0,Yes,Yes,0.9649171899940062,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),19.810188013831716,4533.9,No
5842-POCOP,Female,0.0,Yes,No,4.57473317616447,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,81.14135230628602,3343.15,Yes
2037-XJFUP,Male,0.0,Yes,No,30.060057385046907,Yes,Yes,No,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),89.53803803687266,4134.85,No
8823-RLPWL,Male,0.0,Yes,Yes,67.63364782660724,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.51364847476799,1761.05,Yes
9505-SQFSW,Female,0.0,Yes,Yes,3.264343173878159,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.79622695211188,3942.45,No
7314-OXENN,Male,0.0,Yes,No,2.170295788540381,No,No,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.01682016553211,164.6,No
3758-CKOQL,Female,0.0,Yes,Yes,57.61021573956039,No,No,DSL,No,No,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),111.07122984684021,8035.95,Yes
0322-CHQRU,Female,0.0,No,No,1.87939497822908,No,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,44.12169847689635,1226.45,Yes
5676-CFLYY,Female,0.0,Yes,No,69.87679484914109,No,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,69.24761277804922,1520.9,No
7521-AFHAB,Female,0.0,No,Yes,5.014409604002172,No,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),46.53603435039008,92.25,Yes
0285-INHLN,Female,0.0,No,No,27.573564818844474,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,56.49693446344167,5042.75,No
4678-DVQEO,Male,0.0,Yes,Yes,0.9262880433773057,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.031563430455584,2191.7,No
5125-CNDSP,Male,0.0,No,No,69.25986836531087,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),37.58854074090278,3645.6,No
0691-IFBQW,Female,0.9334493777830628,Yes,Yes,48.94436553634407,No,No,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),115.68841205700956,2277.65,Yes
4992-LTJNE,Female,0.0,No,Yes,78.99688052314023,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.151937120541824,74.4,No
2202-OUTMO,Male,0.0,No,Yes,30.635282413942463,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.79851794836173,6049.5,No
0810-BDHAW,Female,0.0,No,No,25.262284158002203,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),70.88401132033029,73,Yes
0229-LFJAF,Male,0.0,Yes,Yes,76.00816143995769,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,73.69213764605006,3303.05,No
7131-ZQZNK,Male,0.0,No,No,62.990118114833635,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),62.07626832650179,6827.5,Yes
3442-ZHHCC,Male,0.0,Yes,Yes,69.39270592160817,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),83.95745289361928,1719.15,Yes
5726-CVNYA,Female,0.0,No,Yes,8.55081443302502,Yes,No phone service,No,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),19.38651199874128,6396.45,Yes
9871-ELEYA,Female,0.0,No,No,34.545525474524055,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,73.37160464748209,3691.2,No
4257-GAESD,Female,0.0,Yes,No,6.478917366309274,No,No,No,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),49.306861609479505,44.95,Yes
5173-WXOQV,Male,0.0,No,Yes,1.9259821590328812,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),63.365304191672664,208.25,No
2040-OBMLJ,Female,0.0,No,No,31.4082234304836,No,No,No,No,No internet service,No internet service,No,Yes,No,Two year,No,Credit card (automatic),83.64217836664395,715,Yes
6286-ZHAOK,Male,0.0,No,Yes,19.78608853747029,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.7404474689741,1672.35,No
3807-XHCJH,Female,0.0,Yes,Yes,1.060883282799135,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,21.390545263118636,146.3,Yes
3009-JWMPU,Male,0.0,Yes,Yes,58.68556680370387,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,95.40362071890631,6744.25,No
5671-RQRLP,Female,0.9097246515149916,No,Yes,64.70162112921504,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),70.61194955047726,990.85,No
1450-GALXR,Male,0.0,No,Yes,10.228932457205584,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,101.35334013588212,4433.3,No
8859-AXJZP,Male,0.0,Yes,Yes,35.47800288349395,No,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),25.617814171967847,198.25,No
3174-AKMAS,Female,0.0,Yes,Yes,45.63869270402731,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,61.8505389495071,548.8,No
3138-BKYAV,Female,0.0,No,Yes,5.9950456490536235,No,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.34532535808985,7854.15,No
9926-PJHDQ,Male,0.0,Yes,No,74.46879742395276,No,No,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),83.21976323662894,1943.2,Yes
7382-DFJTU,Female,0.0,No,Yes,17.359681967091934,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),52.424139539772604,6538.45,Yes
2798-NYLMZ,Male,0.0,No,Yes,69.02685934875585,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),99.60287277012696,2462.55,Yes
4289-DTDKW,Female,0.0,No,No,41.89641628076088,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),97.37199669379376,377.85,Yes
1820-TQVEV,Female,0.0,Yes,No,0.9577804782235209,No,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,73.23529129497055,4512.7,No
2239-JALAW,Female,0.0,Yes,No,55.47831774722111,No,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,111.5868326133477,6510.45,No
4853-RULSV,Female,0.0,No,No,73.73291837569695,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,110.23735129699963,337.9,Yes
8098-TDCBU,Female,0.0,No,Yes,40.12380140754571,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.097937030826454,863.1,No
3551-GAEGL,Male,0.0,No,Yes,36.102385975134275,No,No,No,No internet service,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),33.30706093452899,6548.65,Yes
4785-NKHCX,Female,0.9568467729637559,Yes,No,5.234415057548776,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,19.694208896204874,2344.5,Yes
3196-NVXLZ,Male,0.0,No,Yes,23.28502795996581,No,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),77.97093698019759,1859.1,No
6275-YDUVO,Female,0.0,Yes,Yes,2.121340386428352,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,77.73955644377115,1058.1,Yes
0036-IHMOT,Male,0.0,Yes,Yes,54.271566488533885,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,108.33939213958975,4300.8,No
0115-TFERT,Male,0.0,Yes,Yes,22.07103014583441,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),110.85930099063587,1689.45,Yes
4178-EGMON,Male,0.0,Yes,Yes,70.2003967271938,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),83.44371643070797,3321.35,No
4220-TINQT,Male,0.0,No,Yes,56.045214036211476,No,No phone service,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,96.67421203400299,3985.35,No
5318-YKDPV,Female,0.0,Yes,No,44.4152029433505,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,86.19324378492976,832.05,No
7975-TZMLR,Male,0.0,Yes,Yes,45.2477356650637,No,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),99.19638153822521,417,No
0295-QVKPB,Female,0.0,No,No,4.940183941839496,No,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Electronic check,68.06180928968189,2272.8,Yes
4335-BSMJS,Male,0.0,No,Yes,59.40334338284517,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.115002473148607,5125.75,No
2311-QYMUQ,Male,0.0,Yes,No,16.920848562420307,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),87.62881164848707,4563,No
